# LUCIA Four Log File
# Date: 2025-12-15 18:50:44
# Format: START ligne = config démarrage, DATA lignes = données en temps réel
#
=== LUCIA START ===
PID: Kp=2.50 Ki=0.09 Kd=0.00
Time(ms), Temp(C), Target(C), P, I, D, Power(%)
13296320, 1202.3, 1200.0, -5.9, 86.9, 0.0, 81
13301407, 1202.1, 1200.0, -5.3, 86.8, 0.0, 81
13306456, 1202.5, 1200.0, -6.4, 86.7, 0.0, 80
13311505, 1202.5, 1200.0, -6.5, 86.6, 0.0, 80
13316553, 1202.2, 1200.0, -5.5, 86.5, 0.0, 81
13321614, 1202.8, 1199.0, -9.6, 86.4, 0.0, 76
13326674, 1202.4, 1199.0, -8.6, 86.2, 0.0, 77
13331736, 1202.5, 1199.0, -9.8, 86.1, 0.0, 76
13336798, 1202.6, 1198.0, -11.5, 85.9, 0.0, 74
13341859, 1202.5, 1198.0, -11.3, 85.7, 0.0, 74
13346920, 1202.2, 1198.0, -10.4, 85.5, 0.0, 75
13351982, 1202.2, 1197.0, -13.0, 85.4, 0.0, 72
13357046, 1201.9, 1197.0, -12.2, 85.2, 0.0, 72
13362109, 1201.3, 1197.0, -10.7, 84.9, 0.0, 74
13367174, 1200.7, 1196.0, -11.7, 84.7, 0.0, 73
13372235, 1200.5, 1196.0, -11.3, 84.6, 0.0, 73
13377300, 1200.1, 1196.0, -10.3, 84.4, 0.0, 74
13382363, 1199.5, 1195.0, -11.4, 84.1, 0.0, 72
13387430, 1199.8, 1195.0, -11.9, 83.9, 0.0, 72
13392495, 1199.5, 1195.0, -11.1, 83.8, 0.0, 72
13397565, 1198.5, 1194.0, -11.3, 83.6, 0.0, 72
13402634, 1198.1, 1194.0, -10.2, 83.4, 0.0, 73
13407702, 1198.2, 1194.0, -10.5, 83.2, 0.0, 72
13412768, 1198.0, 1193.0, -12.5, 83.0, 0.0, 70
13417834, 1197.1, 1193.0, -10.3, 82.8, 0.0, 72
13422901, 1196.7, 1193.0, -9.3, 82.6, 0.0, 73
13427968, 1196.7, 1192.0, -11.6, 82.4, 0.0, 70
13433033, 1196.3, 1192.0, -10.7, 82.3, 0.0, 71
13438100, 1196.3, 1192.0, -10.7, 82.1, 0.0, 71
13443168, 1195.5, 1191.0, -11.3, 81.9, 0.0, 70
13448239, 1195.1, 1191.0, -10.2, 81.7, 0.0, 71
13453308, 1195.2, 1191.0, -10.6, 81.5, 0.0, 70
13458378, 1194.7, 1190.0, -9.3, 81.3, 0.0, 72
13463443, 1194.4, 1190.0, -11.1, 81.1, 0.0, 70
13468512, 1193.8, 1190.0, -9.6, 80.9, 0.0, 71
13473580, 1194.0, 1189.0, -9.9, 80.8, 0.0, 70
13478642, 1193.4, 1189.0, -11.0, 80.6, 0.0, 69
13483707, 1193.2, 1189.0, -10.5, 80.4, 0.0, 69
13488772, 1192.4, 1189.0, -8.6, 80.2, 0.0, 71
13493831, 1192.1, 1188.0, -10.3, 80.0, 0.0, 69
13498892, 1191.9, 1188.0, -9.8, 79.9, 0.0, 70
13503953, 1192.0, 1188.0, -10.1, 79.7, 0.0, 69
13509016, 1191.5, 1187.0, -11.3, 79.5, 0.0, 68
13514079, 1190.8, 1187.0, -9.4, 79.3, 0.0, 69
13519145, 1190.5, 1187.0, -8.7, 79.1, 0.0, 70
13524210, 1190.7, 1186.0, -11.7, 78.9, 0.0, 67
13529275, 1190.4, 1186.0, -11.1, 78.7, 0.0, 67
13534337, 1189.5, 1186.0, -8.6, 78.6, 0.0, 69
13539403, 1189.5, 1185.0, -11.1, 78.4, 0.0, 67
13544469, 1189.4, 1185.0, -11.0, 78.2, 0.0, 67
13549534, 1188.6, 1185.0, -9.0, 78.0, 0.0, 69
13554597, 1188.3, 1184.0, -10.7, 77.9, 0.0, 67
13559662, 1188.1, 1184.0, -10.3, 77.7, 0.0, 67
13564727, 1187.6, 1184.0, -9.1, 77.5, 0.0, 68
13569789, 1187.4, 1183.0, -10.9, 77.3, 0.0, 66
13574852, 1187.4, 1183.0, -10.9, 77.2, 0.0, 66
13579913, 1186.7, 1183.0, -9.2, 77.0, 0.0, 67
13584976, 1186.4, 1182.0, -11.1, 76.8, 0.0, 65
13590037, 1186.1, 1182.0, -10.2, 76.6, 0.0, 66
13595099, 1186.1, 1182.0, -10.2, 76.4, 0.0, 66
13600161, 1186.3, 1181.0, -13.1, 76.3, 0.0, 63
13605225, 1186.1, 1181.0, -12.6, 76.0, 0.0, 63
13610290, 1185.2, 1181.0, -10.4, 75.8, 0.0, 65
13615355, 1184.3, 1180.0, -8.1, 75.7, 0.0, 67
13620419, 1184.2, 1180.0, -10.5, 75.5, 0.0, 65
13625485, 1184.0, 1180.0, -10.0, 75.3, 0.0, 65
13630546, 1183.1, 1179.0, -10.3, 75.2, 0.0, 64
13635615, 1183.5, 1179.0, -11.3, 75.0, 0.0, 63
13640681, 1182.9, 1179.0, -9.7, 74.8, 0.0, 65
13645747, 1182.8, 1178.0, -9.5, 74.7, 0.0, 65
13650809, 1182.3, 1178.0, -10.8, 74.5, 0.0, 63
13655873, 1182.1, 1178.0, -10.3, 74.3, 0.0, 64
13660940, 1181.7, 1178.0, -9.3, 74.2, 0.0, 64
13666007, 1181.7, 1177.0, -11.8, 74.0, 0.0, 62
13671074, 1181.1, 1177.0, -10.1, 73.8, 0.0, 63
13676141, 1180.6, 1177.0, -8.9, 73.6, 0.0, 64
13681205, 1180.0, 1176.0, -10.0, 73.5, 0.0, 63
13686266, 1180.2, 1176.0, -10.6, 73.3, 0.0, 62
13691332, 1179.5, 1176.0, -8.9, 73.1, 0.0, 64
13696396, 1179.5, 1175.0, -11.3, 73.0, 0.0, 61
13701462, 1178.7, 1175.0, -9.3, 72.8, 0.0, 63
13706525, 1178.7, 1175.0, -9.3, 72.6, 0.0, 63
13711591, 1178.3, 1174.0, -10.7, 72.5, 0.0, 61
13716660, 1177.6, 1174.0, -9.1, 72.4, 0.0, 63
13721726, 1177.3, 1174.0, -8.3, 72.2, 0.0, 63
13726792, 1177.2, 1173.0, -10.5, 72.0, 0.0, 61
13731856, 1176.5, 1173.0, -8.6, 71.9, 0.0, 63
13736920, 1176.2, 1173.0, -7.9, 71.8, 0.0, 63
13741982, 1175.8, 1172.0, -9.6, 71.6, 0.0, 62
13747046, 1176.0, 1172.0, -10.1, 71.5, 0.0, 61
13752110, 1175.1, 1172.0, -7.8, 71.3, 0.0, 63
13757174, 1174.9, 1171.0, -9.8, 71.2, 0.0, 61
13762242, 1175.2, 1171.0, -10.5, 71.0, 0.0, 60
13767310, 1174.9, 1171.0, -9.6, 70.9, 0.0, 61
13772377, 1174.5, 1170.0, -11.3, 70.7, 0.0, 59
13777442, 1174.1, 1170.0, -10.3, 70.6, 0.0, 60
13782506, 1173.8, 1170.0, -9.6, 70.4, 0.0, 60
13787570, 1173.6, 1169.0, -11.6, 70.2, 0.0, 58
13792633, 1173.2, 1169.0, -10.6, 70.0, 0.0, 59
13797697, 1172.8, 1169.0, -9.6, 69.9, 0.0, 60
13802760, 1172.5, 1168.0, -8.6, 69.8, 0.0, 61
13807820, 1172.0, 1168.0, -9.9, 69.6, 0.0, 59
13812883, 1171.7, 1168.0, -9.3, 69.4, 0.0, 60
13817944, 1171.4, 1167.0, -8.6, 69.3, 0.0, 60
13823009, 1171.2, 1167.0, -10.4, 69.1, 0.0, 58
13828072, 1170.3, 1167.0, -8.3, 69.0, 0.0, 60
13833135, 1170.4, 1167.0, -8.5, 68.9, 0.0, 60
13838196, 1169.9, 1166.0, -9.6, 68.7, 0.0, 59
13843260, 1169.7, 1166.0, -9.3, 68.6, 0.0, 59
13848324, 1168.9, 1166.0, -7.2, 68.4, 0.0, 61
13853387, 1168.6, 1165.0, -9.0, 68.3, 0.0, 59
13858452, 1168.4, 1165.0, -8.5, 68.2, 0.0, 59
13863515, 1168.2, 1165.0, -7.9, 68.0, 0.0, 60
13868579, 1167.5, 1164.0, -8.8, 67.9, 0.0, 59
13873645, 1167.4, 1164.0, -8.5, 67.8, 0.0, 59
13878710, 1167.2, 1164.0, -7.9, 67.7, 0.0, 59
13883772, 1166.5, 1163.0, -8.8, 67.5, 0.0, 58
13888834, 1166.1, 1163.0, -7.6, 67.4, 0.0, 59
13893894, 1165.9, 1163.0, -7.1, 67.2, 0.0, 60
13898956, 1165.2, 1162.0, -8.0, 67.1, 0.0, 59
13904019, 1165.0, 1162.0, -7.4, 67.0, 0.0, 59
13909080, 1164.6, 1162.0, -6.6, 66.9, 0.0, 60
13914145, 1163.9, 1161.0, -7.3, 66.8, 0.0, 59
13919211, 1163.9, 1161.0, -7.1, 66.7, 0.0, 59
13924275, 1163.7, 1161.0, -6.7, 66.6, 0.0, 59
13929336, 1163.4, 1160.0, -8.4, 66.5, 0.0, 58
13934395, 1162.9, 1160.0, -7.3, 66.3, 0.0, 59
13939454, 1162.5, 1160.0, -6.2, 66.2, 0.0, 60
13944515, 1162.6, 1159.0, -8.9, 66.1, 0.0, 57
13949579, 1161.6, 1159.0, -6.5, 66.0, 0.0, 59
13954643, 1161.6, 1159.0, -6.4, 65.9, 0.0, 59
13959709, 1161.5, 1158.0, -6.1, 65.8, 0.0, 59
13964773, 1160.8, 1158.0, -7.1, 65.7, 0.0, 58
13969837, 1160.6, 1158.0, -6.5, 65.6, 0.0, 59
13974900, 1160.4, 1157.0, -8.5, 65.5, 0.0, 57
13979965, 1159.7, 1157.0, -6.6, 65.4, 0.0, 58
13985033, 1159.7, 1157.0, -6.7, 65.3, 0.0, 58
13990102, 1159.1, 1156.0, -5.2, 65.2, 0.0, 59
13995168, 1158.4, 1156.0, -6.1, 65.1, 0.0, 59
14000236, 1158.6, 1156.0, -6.4, 65.0, 0.0, 58
<<< PROGRAMME ARRETE >>>
Temperature finale: 1158.2C
---
>>> PROGRAMME DEMARRE <<<
Temperature initiale: 1158.2C
PID: Kp=2.50 Ki=0.09 Kd=0.00
Phase detectee: 3
---
14014067, 1158.2, 1158.2, -5.6, 64.9, 0.0, 0
14019153, 1158.2, 1158.2, 0.0, 0.0, 0.0, 0
14024285, 1158.2, 1159.2, 2.5, 0.0, 0.0, 2
14029418, 1158.2, 1160.2, 5.0, 0.1, 0.0, 5
14034462, 1138.8, 1161.2, 55.9, 1.0, 0.0, 45
14039525, 1136.1, 1162.2, 65.3, 2.1, 0.0, 67
14044588, 1135.2, 1163.2, 70.2, 3.4, 0.0, 73
14049650, 1135.3, 1163.2, 70.3, 4.6, 0.0, 74
14054715, 1136.0, 1164.2, 70.5, 6.0, 0.0, 76
14059776, 1136.5, 1165.2, 72.7, 7.2, 0.0, 79
14064837, 1137.6, 1166.2, 71.6, 8.7, 0.0, 80
14069893, 1138.8, 1167.2, 72.2, 9.9, 0.0, 82
14074954, 1140.3, 1168.2, 69.9, 11.3, 0.0, 81
14080013, 1141.8, 1168.2, 67.6, 12.4, 0.0, 80
14085076, 1143.2, 1169.2, 65.0, 13.8, 0.0, 78
14090138, 1144.5, 1170.2, 65.5, 14.8, 0.0, 80
14095206, 1145.9, 1171.2, 63.2, 16.1, 0.0, 79
14100272, 1147.7, 1172.2, 62.9, 17.2, 0.0, 80
14105338, 1149.3, 1173.2, 59.9, 18.4, 0.0, 78
14110404, 1150.6, 1174.2, 57.7, 19.4, 0.0, 77
14115475, 1151.9, 1174.2, 55.9, 20.5, 0.0, 76
14120541, 1152.8, 1175.2, 56.3, 21.5, 0.0, 77
14125604, 1154.5, 1176.2, 54.4, 22.6, 0.0, 76
14130670, 1155.4, 1177.2, 55.7, 23.5, 0.0, 79
14135734, 1156.5, 1178.2, 54.3, 24.6, 0.0, 78
14140798, 1158.2, 1179.2, 52.0, 25.5, 0.0, 77
14145865, 1159.2, 1179.2, 50.1, 26.6, 0.0, 76
14150926, 1159.9, 1180.2, 51.4, 27.4, 0.0, 78
14155987, 1161.3, 1181.2, 49.8, 28.5, 0.0, 78
14161045, 1162.3, 1182.2, 51.4, 29.3, 0.0, 80
14166099, 1163.2, 1183.2, 50.1, 30.3, 0.0, 80
14171154, 1164.1, 1184.2, 51.5, 31.1, 0.0, 82
14176220, 1165.2, 1185.2, 47.6, 32.1, 0.0, 79
14181283, 1166.0, 1185.2, 48.5, 32.9, 0.0, 81
14186346, 1167.2, 1186.2, 47.6, 33.9, 0.0, 81
<<< PROGRAMME ARRETE >>>
Temperature finale: 1167.7C
---
